evidence_source_id,pmid,doi,title,pubYear,journalTitle,query_ids,screen_decision,screen_reason,screener,screen_date,notes
EPMC-0149,36386631,10.3389/fmicb.2022.997769,Genome-wide association study of <i>Klebsiella pneumoniae</i> identifies variations linked to carbapenems resistance.,2022,,Q3_amr_core,pending,,,,
EPMC-0150,35177617,10.1038/s41467-022-28540-0,Genome-wide functional screens enable the prediction of high activity CRISPR-Cas9 and -Cas12a guides in Yarrowia lipolytica.,2022,,Q2_block_holdout_focus,pending,,,,
EPMC-0151,35464852,10.3389/fgene.2022.858252,Genomic Surveillance of COVID-19 Variants With Language Models and Machine Learning.,2022,,Q3_amr_core,pending,,,,
EPMC-0152,36090102,10.3389/fmicb.2022.928153,Genomic insights from <i>Paraclostridium bifermentans</i> HD0315_2: General features and pathogenic potential.,2022,,Q3_amr_core,pending,,,,
EPMC-0153,36471447,10.1186/s13099-022-00517-w,Genomic insights into zoonotic transmission and antimicrobial resistance in Campylobacter jejuni from farm to fork: a one health perspective.,2022,,Q3_amr_core,pending,,,,
EPMC-0154,35989608,10.1098/rstb.2021.0230,Genomic population structures of microbial pathogens.,2022,,Q3_amr_core,pending,,,,
EPMC-0155,35749579,10.1093/femsre/fuac031,Genomics and pathotypes of the many faces of Escherichia coli.,2022,,Q3_amr_core,pending,,,,
EPMC-0156,35980272,10.1128/spectrum.00770-22,Geochemistry and Multiomics Data Differentiate Streams in Pennsylvania Based on Unconventional Oil and Gas Activity.,2022,,Q3_amr_core,pending,,,,
EPMC-0157,36069451,10.1128/msystems.00191-22,Global Distribution and Diversity of Prevalent Sewage Water Plasmidomes.,2022,,Q3_amr_core,pending,,,,
EPMC-0158,35332832,10.1080/19490976.2022.2055944,"Good microbes, bad genes? The dissemination of antimicrobial resistance in the human microbiome.",2022,,Q3_amr_core,pending,,,,
EPMC-0159,,10.1101/2022.09.18.508418,Guild-level microbiome signature associated with COVID-19 severity and prognosis,2022,,Q3_amr_core,pending,,,,
EPMC-0160,,10.1101/2022.08.23.22279111,Hierarchical machine learning predicts geographical origin of  <i>Salmonella</i>  within four minutes of sequencing,2022,,Q3_amr_core,pending,,,,
EPMC-0161,,10.21203/rs.3.rs-2292121/v1,Hospital Antimicrobial Stewardship: Non-Bacterial Saliva Microbiome Emerges as a Biomarker of COVID-19 Severity,2022,,Q3_amr_core,pending,,,,
EPMC-0162,36363694,10.3390/microorganisms10112102,"Identification of Novel Antimicrobial Resistance Genes Using Machine Learning, Homology Modeling, and Molecular Docking.",2022,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-0163,35746800,10.3390/v14061329,Identification of Phage Receptor-Binding Protein Sequences with Hidden Markov Models and an Extreme Gradient Boosting Classifier.,2022,,Q3_amr_core,pending,,,,
EPMC-0164,36470885,10.1038/s41467-022-34862-w,Impact of international travel and diarrhea on gut microbiome and resistome dynamics.,2022,,Q3_amr_core,pending,,,,
EPMC-0165,36293339,10.3390/ijms232012486,Insights into Carbapenem Resistance in <i>Vibrio</i> Species: Current Status and Future Perspectives.,2022,,Q3_amr_core,pending,,,,
EPMC-0166,36699379,10.1093/bioadv/vbac010,KaruBioNet: a network and discussion group for a better collaboration and structuring of bioinformatics in Guadeloupe (French West Indies).,2022,,Q3_amr_core,pending,,,,
EPMC-0167,35356528,10.3389/fmicb.2022.827451,Large-Scale Samples Based Rapid Detection of Ciprofloxacin Resistance in <i>Klebsiella pneumoniae</i> Using Machine Learning Methods.,2022,,Q3_amr_core,pending,,,,
EPMC-0168,36363727,10.3390/microorganisms10112135,"MALDI-TOF MS Limits for the Identification of Mediterranean Sandflies of the Subgenus <i>Larroussius</i>, with a Special Focus on the <i>Phlebotomus perniciosus</i> Complex.",2022,,Q3_amr_core,pending,,,,
EPMC-0169,35711777,10.3389/fmicb.2022.925454,Machine Learning Advances in Microbiology: A Review of Methods and Applications.,2022,,Q3_amr_core,pending,,,,
EPMC-0170,35359727,10.3389/fmicb.2022.811495,Machine Learning and Deep Learning Applications in Metagenomic Taxonomy and Functional Annotation.,2022,,Q3_amr_core,pending,,,,
EPMC-0171,35612324,10.1128/cmr.00179-21,"Machine Learning for Antimicrobial Resistance Prediction: Current Practice, Limitations, and Clinical Perspective.",2022,,Q3_amr_core,pending,,,,
EPMC-0172,35966173,10.1002/widm.1451,Machine learning in postgenomic biology and personalized medicine.,2022,,Q2_block_holdout_focus,pending,,,,
EPMC-0173,35970993,10.1038/s41598-022-16170-x,Metagenomic features of bioburden serve as outcome indicators in combat extremity wounds.,2022,,Q3_amr_core,pending,,,,
EPMC-0174,36532424,10.3389/fmicb.2022.1066995,Metagenomic-based surveillance systems for antibiotic resistance in non-clinical settings.,2022,,Q2_block_holdout_focus,pending,,,,
EPMC-0175,35477055,10.1016/j.gpb.2022.02.007,Microbial Dark Matter: from Discovery to Applications.,2022,,Q3_amr_core,pending,,,,
EPMC-0176,35718251,10.1016/j.addr.2022.114400,"Microbiome as an immune regulator in health, disease, and therapeutics.",2022,,Q3_amr_core,pending,,,,
EPMC-0177,36531267,10.2903/j.efsa.2022.e200915,"Microbiota analysis for risk assessment of xenobiotics: toxicomicrobiomics, incorporating the gut microbiome in the risk assessment of xenobiotics and identifying beneficial components for One Health.",2022,,Q2_block_holdout_focus,pending,,,,
EPMC-0178,35634548,10.2903/j.efsa.2022.e200404,Microbiota analysis for risk assessment: evaluation of hazardous dietary substances and its potential role on the gut microbiome variability and dysbiosis.,2022,,Q3_amr_core,pending,,,,
EPMC-0179,35937545,10.1093/nargab/lqac057,Mining bacterial NGS data vastly expands the complete genomes of temperate phages.,2022,,Q3_amr_core,pending,,,,
EPMC-0180,,10.1101/2022.01.04.22268645,Modern lineages of <i>Mycobacterium tuberculosis</i> were recently introduced in western India and demonstrate increased transmissibility,2022,,Q3_amr_core,pending,,,,
EPMC-0181,36105942,10.1016/j.jmsacl.2022.09.001,Molecular phenotyping approaches for the detection and monitoring of carbapenem-resistant Enterobacteriaceae by mass spectrometry.,2022,,Q3_amr_core,pending,,,,
EPMC-0182,35039534,10.1038/s41598-022-04773-3,Multimodal deep learning applied to classify healthy and disease states of human microbiome.,2022,,Q2_block_holdout_focus,pending,,,,
EPMC-0183,35052969,10.3390/antibiotics11010092,NDM-1 Introduction in Portugal through a ST11 KL105 <i>Klebsiella pneumoniae</i> Widespread in Europe.,2022,,Q3_amr_core,pending,,,,
EPMC-0184,34133895,10.1128/jcm.00646-21,"Nanopore Sequencing for Mycobacterium tuberculosis: a Critical Review of the Literature, New Developments, and Future Opportunities.",2022,,Q3_amr_core,pending,,,,
EPMC-0185,36140733,10.3390/genes13091566,Next Generation and Other Sequencing Technologies in Diagnostic Microbiology and Infectious Diseases.,2022,,Q3_amr_core,pending,,,,
EPMC-0186,35756053,10.3389/fmicb.2022.804627,One Day in Denmark: Comparison of Phenotypic and Genotypic Antimicrobial Susceptibility Testing in Bacterial Isolates From Clinical Settings.,2022,,Q3_amr_core,pending,,,,
EPMC-0187,35091743,10.1093/bib/bbac005,Ontology-aware neural network: a general framework for pattern mining from microbiome data.,2022,,Q3_amr_core,pending,,,,
EPMC-0188,35814236,10.3389/fphar.2022.915355,Optimizing Antimicrobial Therapy by Integrating Multi-Omics With Pharmacokinetic/Pharmacodynamic Models and Precision Dosing.,2022,,Q3_amr_core,pending,,,,
EPMC-0189,35272051,10.1016/j.gpb.2022.02.003,PHISDetector: A Tool to Detect Diverse In Silico Phage-host Interaction Signals for Virome Studies.,2022,,Q3_amr_core,pending,,,,
EPMC-0190,36317888,10.1128/msystems.00467-22,Pan-Genome Analysis of Transcriptional Regulation in Six Salmonella enterica Serovar Typhimurium Strains Reveals Their Different Regulatory Structures.,2022,,Q3_amr_core,pending,,,,
EPMC-0191,35225687,10.1128/spectrum.02134-21,Phenotypic and Genotypic Characterization of a Hypervirulent Carbapenem-Resistant Klebsiella pneumoniae ST17-KL38 Clinical Isolate Harboring the Carbapenemase IMP-4.,2022,,Q3_amr_core,pending,,,,
EPMC-0192,35171290,10.1093/molbev/msac040,Phylodynamic Inference of Bacterial Outbreak Parameters Using Nanopore Sequencing.,2022,,Q3_amr_core,pending,,,,
EPMC-0193,35382558,10.1128/msystems.01180-21,PlasmidHostFinder: Prediction of Plasmid Hosts Using Random Forest.,2022,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-0194,35630480,10.3390/microorganisms10051038,Preclinical Safety Assessment of <i>Bacillus subtilis</i> BS50 for Probiotic and Food Applications.,2022,,Q3_amr_core,pending,,,,
EPMC-0195,36016866,10.1177/11779322221118335,Prediction of Bacterial sRNAs Using Sequence-Derived Features and Machine Learning.,2022,,Q2_block_holdout_focus,pending,,,,
EPMC-0196,35844400,10.1016/j.sjbs.2022.02.047,Prediction of antimicrobial minimal inhibitory concentrations for <i>Neisseria gonorrhoeae</i> using machine learning models.,2022,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-0197,34613360,10.1093/bioinformatics/btab681,Prediction of antimicrobial resistance based on whole-genome sequencing and machine learning.,2022,,Q3_amr_core,pending,,,,
EPMC-0198,35052943,10.3390/antibiotics11010066,Quantifying the Relationship between Antibiotic Use in Food-Producing Animals and Antibiotic Resistance in Humans.,2022,,Q3_amr_core,pending,,,,
EPMC-0199,36348706,10.5334/aogh.3770,Research and Innovation Opportunities to Improve Epidemiological Knowledge and Control of Environmentally Driven Zoonoses.,2022,,Q2_block_holdout_focus,pending,,,,
EPMC-0200,36714139,10.3389/fmed.2022.1043589,Research frontiers and trends in the application of artificial intelligence to sepsis: A bibliometric analysis.,2022,,Q3_amr_core,pending,,,,
EPMC-0201,35108089,10.1128/aem.01979-21,Salmonella enterica Serovar Typhimurium Isolates from Wild Birds in the United States Represent Distinct Lineages Defined by Bird Type.,2022,,Q3_amr_core,pending,,,,
EPMC-0202,,,Scalable Pathogen Detection from Next Generation DNA Sequencing with Deep Learning,2022,,Q2_block_holdout_focus,pending,,,,
EPMC-0203,35521547,10.1016/j.csbj.2022.04.014,Scalable in-memory processing of omics workflows.,2022,,Q3_amr_core,pending,,,,
EPMC-0204,36160199,10.3389/fmicb.2022.787856,Selective sweep sites and SNP dense regions differentiate <i>Mycobacterium bovis</i> isolates across scales.,2022,,Q3_amr_core,pending,,,,
EPMC-0205,36377945,10.1128/spectrum.02641-22,"SourceFinder: a Machine-Learning-Based Tool for Identification of Chromosomal, Plasmid, and Bacteriophage Sequences from Assemblies.",2022,,Q3_amr_core,pending,,,,
EPMC-0206,36242896,10.1016/j.mib.2022.102222,Strains to go: interactions of the skin microbiome beyond its species.,2022,,Q3_amr_core,pending,,,,
EPMC-0207,36292799,10.3390/genes13101914,Supervised Machine Learning Enables Geospatial Microbial Provenance.,2022,,Q3_amr_core,pending,,,,
EPMC-0208,35966878,10.3389/fmed.2022.935080,The Application of Artificial Intelligence in the Diagnosis and Drug Resistance Prediction of Pulmonary Tuberculosis.,2022,,Q3_amr_core,pending,,,,
EPMC-0209,35632715,10.3390/v14050973,The International Virus Bioinformatics Meeting 2022.,2022,,Q3_amr_core,pending,,,,
EPMC-0210,,10.1101/2022.04.03.22273290,The mobilome associated with Gram-negative bloodstream infections: A large-scale observational hybrid sequencing based study,2022,,Q3_amr_core,pending,,,,
EPMC-0211,34713975,10.1111/1751-7915.13953,The rising dominance of microbiology: what to expect in the next 15 years?,2022,,Q3_amr_core,pending,,,,
EPMC-0212,35471639,10.1002/hbm.25888,"The sexual brain, genes, and cognition: A machine-predicted brain sex score explains individual differences in cognitive intelligence and genetic influence in young children.",2022,,Q3_amr_core,pending,,,,
EPMC-0213,36144387,10.3390/microorganisms10091785,Towards Efficient and Accurate SARS-CoV-2 Genome Sequence Typing Based on Supervised Learning Approaches.,2022,,Q2_block_holdout_focus,pending,,,,
EPMC-0214,35212354,10.1093/bib/bbac020,Towards routine employment of computational tools for antimicrobial resistance determination via high-throughput sequencing.,2022,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-0215,35471145,10.1099/mgen.0.000815,"Transmission, distribution and drug resistance-conferring mutations of extensively drug-resistant tuberculosis in the Western Cape Province, South Africa.",2022,,Q3_amr_core,pending,,,,
EPMC-0216,,10.1101/2022.08.30.505938,Treatment history shapes the evolution of complex carbapenem-resistant phenotypes in  <i>Klebsiella</i>  spp.,2022,,Q3_amr_core,pending,,,,
EPMC-0217,35176257,10.1016/j.bjid.2022.102332,Tuberculosis drug resistance profiling based on machine learning: A literature review.,2022,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-0218,35070166,10.1016/j.csbj.2021.12.030,Using metagenomic data to boost protein structure prediction and discovery.,2022,,Q3_amr_core,pending,,,,
EPMC-0219,36138798,10.3390/biology11091319,Whole-Genome Sequencing and Drug-Susceptibility Analysis of Serial <i>Mycobacterium abscessus</i> Isolates from Thai Patients.,2022,,Q3_amr_core,pending,,,,
EPMC-0220,35899193,10.3389/fgene.2022.902804,Whole-Genome Sequencing and Genomic Variant Analysis of Kazakh Individuals.,2022,,Q3_amr_core,pending,,,,
EPMC-0221,35333870,10.1371/journal.pcbi.1010018,"Whole-genome sequencing and gene sharing network analysis powered by machine learning identifies antibiotic resistance sharing between animals, humans and environment in livestock farming.",2022,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-0222,36713195,10.3389/fmicb.2022.1039687,"β-LacFamPred: An online tool for prediction and classification of β-lactamase class, subclass, and family.",2022,,Q3_amr_core,pending,,,,
EPMC-0223,,,966. Large-Scale Evaluation of AST Prediction using Resistance Marker Presence/Absence vs. Machine Learning on WGS Data,2023,,Q2_block_holdout_focus,pending,,,,
EPMC-0224,36980853,10.3390/genes14030582,A Grid Search-Based Multilayer Dynamic Ensemble System to Identify DNA N4-Methylcytosine Using Deep Learning Approach.,2023,,Q2_block_holdout_focus,pending,,,,
EPMC-0225,37529327,10.3389/fmicb.2023.1232295,A comprehensive review for machine learning based human papillomavirus detection in forensic identification with multiple medical samples.,2023,,Q2_block_holdout_focus,pending,,,,
EPMC-0226,37701635,10.1016/j.crfs.2023.100579,"A comprehensive review on genomic resources in medicinally and industrially important major spices for future breeding programs: Status, utility and challenges.",2023,,Q3_amr_core,pending,,,,
EPMC-0227,37330560,10.1038/s41467-023-39264-0,A data-driven approach for predicting the impact of drugs on the human microbiome.,2023,,Q3_amr_core,pending,,,,
EPMC-0228,37552115,10.1080/21655979.2023.2243416,A data-driven machine learning approach for discovering potent LasR inhibitors.,2023,,Q3_amr_core,pending,,,,
EPMC-0229,38075858,10.3389/fmicb.2023.1250806,A toolbox of machine learning software to support microbiome analysis.,2023,,Q3_amr_core,pending,,,,
EPMC-0230,37077815,10.3389/fphar.2023.1152915,Advances in computational frameworks in the fight against TB: The way forward.,2023,,Q3_amr_core,pending,,,,
EPMC-0231,37513961,10.3390/ph16071050,Advances in the Applications of Bioinformatics and Chemoinformatics.,2023,,Q3_amr_core,pending,,,,
EPMC-0232,37860132,10.3389/fmicb.2023.1225438,"Advancing tuberculosis management: the role of predictive, preventive, and personalized medicine.",2023,,Q3_amr_core,pending,,,,
EPMC-0233,38144289,10.1016/j.heliyon.2023.e23040,Altered salivary microbiota profile in patients with abdominal aortic aneurysm.,2023,,Q3_amr_core,pending,,,,
EPMC-0234,37616210,10.1371/journal.pone.0290473,An accurate and interpretable model for antimicrobial resistance in pathogenic Escherichia coli from livestock and companion animal species.,2023,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-0235,36881677,10.1093/bfgp/elad005,An integrated complete-genome sequencing and systems biology approach to predict antimicrobial resistance genes in the virulent bacterial strains of Moraxella catarrhalis.,2023,,Q3_amr_core,pending,,,,
EPMC-0236,37577944,10.1017/s0950268823001309,Animal sources of antimicrobial-resistant bacterial infections in humans: a systematic review.,2023,,Q3_amr_core,pending,,,,
EPMC-0237,36936699,10.1016/j.sjbs.2023.103604,Antimicrobial resistance in methicillin-resistant staphylococcus aureus.,2023,,Q3_amr_core,pending,,,,
EPMC-0238,37316877,10.1186/s42836-023-00195-2,Application of machine learning in the prevention of periprosthetic joint infection following total knee arthroplasty: a systematic review.,2023,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
